study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA447983	SRP136711	SAMN08813929	SRS3104916	SRX3862861	SRR6915149	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ34H		PAIRED	WGS	METAGENOMIC	RANDOM	18485503	3664612940	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ34H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ34H	CRC_MR_SBJ34H_17_R1.fastq.bz2	1188612382;1184797137	af9e8a8099c57aab74d3c420c1b88e55;cfbb2fd54414fe5b9c80d112f5c921a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915149/SRR6915149_2.fastq.gz							1755444163	543d21972d9341997f166a15a1b4b054	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915149	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915149	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915149				SBJ34H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813951	SRS3104915	SRX3862860	SRR6915150	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ35C		PAIRED	WGS	METAGENOMIC	RANDOM	20527122	4061843135	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ35C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ35C	CRC_MR_SBJ35C_17_R2.fastq.bz2	1323864006;1309791152	e139d6951d60a3297e4759b9753e8eae;3e4b9a6ad1b48eb866056b352eacb8b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915150/SRR6915150_2.fastq.gz							1948922457	d4eeced88313633656dea99ae89166e5	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915150	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915150	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915150				SBJ35C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813978	SRS3104914	SRX3862859	SRR6915151	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ32C		PAIRED	WGS	METAGENOMIC	RANDOM	15277334	3027512615	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ32C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ32C	CRC_MR_SBJ32C_17_R1.fastq.bz2	990248496;983766460	8b2b34ac0322e051778dec151c9f51d3;56cd7d99a721521e3172c5de26d1eaab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915151/SRR6915151_2.fastq.gz							1461425669	31b6fab2d721cdee02217a4e328caf62	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915151	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915151	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915151				SBJ32C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813934	SRS3104913	SRX3862858	SRR6915152	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ33C		PAIRED	WGS	METAGENOMIC	RANDOM	19867836	3940584384	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ33C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ33C	CRC_MR_SBJ33C_17_R1.fastq.bz2	1284622277;1273965392	ea76317b5ae2c8cbc897be398e5d66f7;e3a258d8284924b5cee3fc71d40a3235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915152/SRR6915152_2.fastq.gz							1892451382	6f95251cdb86ba073387debf471f4ec9	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915152	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915152	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915152				SBJ33C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813940	SRS3104912	SRX3862857	SRR6915153	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ29C		PAIRED	WGS	METAGENOMIC	RANDOM	15588630	3091754774	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ29C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ29C	CRC_MR_SBJ29C_17_R1.fastq.bz2	1018482537;1002264981	1ba4d01e68bd093074a9799c26b8b953;5d9f0832c7ba40bff89480173d379c85	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915153/SRR6915153_2.fastq.gz							1495610469	0151f9186fa4a9b9848e9c1987acbc19	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915153	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915153	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915153				SBJ29C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813924	SRS3104911	SRX3862856	SRR6915154	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ31C		PAIRED	WGS	METAGENOMIC	RANDOM	6347200	1258441499	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ31C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ31C	CRC_MR_SBJ31C_17_R1.fastq.bz2	412690420;408536102	a8a9fc59d00e2d19c89315be0a488d6e;42637711f2eac9ed1a94a3a9273ac2d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915154/SRR6915154_2.fastq.gz							608120943	3c9058f9d159716df4c414c84abaff63	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915154	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915154	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915154				SBJ31C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813935	SRS3104910	SRX3862855	SRR6915155	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ39C		PAIRED	WGS	METAGENOMIC	RANDOM	14520347	2876292643	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ39C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ39C	CRC_MR_SBJ39C_17_R1.fastq.bz2	936289626;927455843	c3a5c42ed5b9a4455ceb5c1e1d094c7a;138c24fa7114692d6f44eabee71262f2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915155/SRR6915155_2.fastq.gz							1379252526	ae317cca678492522c2ad23940152f45	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915155	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915155	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915155				SBJ39C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813941	SRS3104909	SRX3862854	SRR6915156	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ40C		PAIRED	WGS	METAGENOMIC	RANDOM	16892982	3348954723	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ40C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ40C	CRC_MR_SBJ40C_17_R1.fastq.bz2	1092811242;1085742903	1e0522177ad7e8e120bbaa4b36975eba;79834caf09d9f034186d133a9d366074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915156/SRR6915156_2.fastq.gz							1612616622	21734f8f47816ab94f59c2009ab4a3ef	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915156	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915156	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915156				SBJ40C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814027	SRS3104908	SRX3862853	SRR6915157	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF97		PAIRED	WGS	METAGENOMIC	RANDOM	15310853	3046780024	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF97	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF97	LILT_VF97_16_R2.fastq.bz2	989319117;1000013431	635456107cc3e2b90ceb0df0ee218f00;e48bb76f7bc5f359f6fa956b1c7f448f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915157/SRR6915157_2.fastq.gz							1469561197	a57cb622b5b683699ae62b1110e2f9af	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915157	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915157	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915157				VF97		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814026	SRS3104907	SRX3862852	SRR6915158	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF95		PAIRED	WGS	METAGENOMIC	RANDOM	12795796	2544705351	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF95	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF95	LILT_VF95_16_R2.fastq.bz2	838310945;842479215	1b9afec468e53fd7edf8ea6011050b13;59f1392889282bc0983b2f4a21ccbe4d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915158/SRR6915158_2.fastq.gz							1247132424	aae1e6d02ff0a75ac36ca6f30783008e	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915158	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915158	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915158				VF95		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814022	SRS3104906	SRX3862851	SRR6915159	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF73		PAIRED	WGS	METAGENOMIC	RANDOM	14330873	2842274382	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF73	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF73	LILT_VF73_16_R2.fastq.bz2	919915713;925836850	e34bb264fa25bf75ea1b45cb90705107;6dcd8e17772331fd3cc8711c01ad002f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915159/SRR6915159_2.fastq.gz							1366366463	7b78bfce420c32053b5a22ce44d22c83	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915159	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915159	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915159				VF73		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814021	SRS3104905	SRX3862850	SRR6915160	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF71		PAIRED	WGS	METAGENOMIC	RANDOM	19011695	3767584131	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF71	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF71	LILT_VF71_16_R2.fastq.bz2	1339682512;1223109614	9b9537ef709666c05d23adbb06d5af13;05f9267b330895672ad99f9f4e4c9464	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915160/SRR6915160_2.fastq.gz							1916868094	dbe00cf37cad04dcdd0021253ecd7b71	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915160	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915160	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915160				VF71		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814020	SRS3104904	SRX3862849	SRR6915161	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF70		PAIRED	WGS	METAGENOMIC	RANDOM	18861118	3745651087	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF70	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF70	LILT_VF70_16_R2.fastq.bz2	1210452341;1227084513	a68ced73e2062db41e3c0dbbe2e0b793;474bd9140ff91aa9db27679328c6cb04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915161/SRR6915161_2.fastq.gz							1801818661	890739d66c8d912fce826e4a07888eb2	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915161	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915161	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915161				VF70		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814019	SRS3104903	SRX3862848	SRR6915162	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF69		PAIRED	WGS	METAGENOMIC	RANDOM	28356557	5632484294	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF69	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF69	LILT_VF69_16_R1.fastq.bz2	1824873684;1839535413	75be186176112d1a2fb6b517dc78a437;bd8357e90c72ded640f46e24d8c8d046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915162/SRR6915162_2.fastq.gz							2709573589	74d4d06e734bee8c5b3ba7b73fed2265	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915162	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915162	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915162				VF69		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814025	SRS3104902	SRX3862847	SRR6915163	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF90		PAIRED	WGS	METAGENOMIC	RANDOM	17388855	3460005865	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF90	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF90	LILT_VF90_16_R1.fastq.bz2	1115371840;1124084880	1521247ef7c391b7b952b05772fab4ad;cb66b0aef451aa846ffdcdabf0098ae3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915163/SRR6915163_2.fastq.gz							1651627889	2ae6e29985306c7550cce0aa11df100b	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915163	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915163	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915163				VF90		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814024	SRS3104901	SRX3862846	SRR6915164	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF84		PAIRED	WGS	METAGENOMIC	RANDOM	17870018	3552214977	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF84	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF84	LILT_VF84_16_R2.fastq.bz2	1169017885;1185763950	229acd965171c72f012109411fe1869d;0a3e5a03af16bf613f17f1b35bb31233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915164/SRR6915164_2.fastq.gz							1744431601	bf2ecc97efd9a50d3346fb62d5898e02	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915164	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915164	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915164				VF84		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
